,sync_bit,preamble,ert_id_ms_bits,reserved,physical_tamper,ert_type,encoder_tamper,consumption_data,ert_id_ls_bits,checksum
367,1,0xF2A60,34,,,electric,,2750,100000000000000000000067,47498238489494848
368,1,0xF2A60,19,,,electric,,3888,100000000000000000000087,47498238489494848
369,1,0xF2A60,57,,,electric,,2381,100000000000000000000022,47498238489494848
370,1,0xF2A60,59,,,electric,,918,100000000000000000000039,47498238489494848
371,1,0xF2A60,14,,,electric,,3441,100000000000000000000010,47498238489494848
372,1,0xF2A60,68,,,electric,,1900,100000000000000000000097,47498238489494848
373,1,0xF2A60,69,,,electric,,466,100000000000000000000037,47498238489494848
374,1,0xF2A60,39,,,electric,,2862,100000000000000000000010,47498238489494848
375,1,0xF2A60,87,,,electric,,3546,100000000000000000000057,47498238489494848
376,1,0xF2A60,24,,,electric,,2428,100000000000000000000098,47498238489494848
377,1,0xF2A60,43,,,electric,,1038,100000000000000000000042,47498238489494848
378,1,0xF2A60,79,,,electric,,1888,100000000000000000000058,47498238489494848
379,1,0xF2A60,43,,,electric,,264,100000000000000000000017,47498238489494848
380,1,0xF2A60,44,,,electric,,797,100000000000000000000077,47498238489494848
381,1,0xF2A60,33,,,electric,,2811,100000000000000000000052,47498238489494848
382,1,0xF2A60,86,,,electric,,1388,100000000000000000000050,47498238489494848
383,1,0xF2A60,18,,,electric,,2487,100000000000000000000021,47498238489494848
384,1,0xF2A60,75,,,electric,,2586,100000000000000000000033,47498238489494848
385,1,0xF2A60,95,,,electric,,2513,100000000000000000000020,47498238489494848
386,1,0xF2A60,42,,,electric,,1033,100000000000000000000050,47498238489494848
387,1,0xF2A60,47,,,electric,,1240,100000000000000000000043,47498238489494848
388,1,0xF2A60,50,,,electric,,3273,100000000000000000000020,47498238489494848
389,1,0xF2A60,29,,,electric,,218,100000000000000000000074,47498238489494848
390,1,0xF2A60,93,,,electric,,2139,100000000000000000000090,47498238489494848
391,1,0xF2A60,90,,,electric,,3660,100000000000000000000050,47498238489494848
392,1,0xF2A60,71,,,electric,,2978,100000000000000000000003,47498238489494848
393,1,0xF2A60,79,,,electric,,3203,100000000000000000000045,47498238489494848
394,1,0xF2A60,46,,,electric,,1711,100000000000000000000047,47498238489494848
395,1,0xF2A60,76,,,electric,,3812,100000000000000000000097,47498238489494848
396,1,0xF2A60,53,,,electric,,1931,100000000000000000000042,47498238489494848
397,1,0xF2A60,10,,,electric,,3098,100000000000000000000061,47498238489494848
398,1,0xF2A60,84,,,electric,,688,100000000000000000000083,47498238489494848
399,1,0xF2A60,62,,,electric,,1560,100000000000000000000037,47498238489494848
400,1,0xF2A60,58,,,electric,,994,100000000000000000000092,47498238489494848
401,1,0xF2A60,85,,,electric,,1154,100000000000000000000093,47498238489494848
402,1,0xF2A60,65,,,electric,,437,100000000000000000000009,47498238489494848
403,1,0xF2A60,11,,,electric,,1578,100000000000000000000035,47498238489494848
404,1,0xF2A60,31,,,electric,,591,100000000000000000000058,47498238489494848
405,1,0xF2A60,41,,,electric,,2126,100000000000000000000031,47498238489494848
406,1,0xF2A60,43,,,electric,,2330,100000000000000000000022,47498238489494848
407,1,0xF2A60,25,,,electric,,2980,100000000000000000000040,47498238489494848
408,1,0xF2A60,37,,,electric,,2882,100000000000000000000090,47498238489494848
409,1,0xF2A60,34,,,electric,,738,100000000000000000000078,47498238489494848
410,1,0xF2A60,36,,,electric,,1794,100000000000000000000030,47498238489494848
411,1,0xF2A60,93,,,electric,,2080,100000000000000000000081,47498238489494848
412,1,0xF2A60,66,,,electric,,2944,100000000000000000000096,47498238489494848
413,1,0xF2A60,35,,,electric,,463,100000000000000000000050,47498238489494848
414,1,0xF2A60,82,,,electric,,2834,100000000000000000000047,47498238489494848
415,1,0xF2A60,44,,,electric,,2023,100000000000000000000091,47498238489494848
416,1,0xF2A60,57,,,electric,,3753,100000000000000000000080,47498238489494848
417,1,0xF2A60,91,,,electric,,3959,100000000000000000000063,47498238489494848
418,1,0xF2A60,64,,,electric,,860,100000000000000000000067,47498238489494848
419,1,0xF2A60,71,,,electric,,657,100000000000000000000000,47498238489494848
420,1,0xF2A60,87,,,electric,,3110,100000000000000000000006,47498238489494848
421,1,0xF2A60,37,,,electric,,2987,100000000000000000000054,47498238489494848
422,1,0xF2A60,92,,,electric,,2743,100000000000000000000005,47498238489494848
423,1,0xF2A60,51,,,electric,,2905,100000000000000000000087,47498238489494848
424,1,0xF2A60,91,,,electric,,2111,100000000000000000000084,47498238489494848
425,1,0xF2A60,98,,,electric,,2924,100000000000000000000092,47498238489494848
426,1,0xF2A60,12,,,electric,,1244,100000000000000000000042,47498238489494848
427,1,0xF2A60,48,,,electric,,1685,100000000000000000000027,47498238489494848
428,1,0xF2A60,28,,,electric,,3352,100000000000000000000054,47498238489494848
429,1,0xF2A60,71,,,electric,,2024,100000000000000000000040,47498238489494848
430,1,0xF2A60,11,,,electric,,299,100000000000000000000075,47498238489494848
431,1,0xF2A60,81,,,electric,,1790,100000000000000000000093,47498238489494848
432,1,0xF2A60,19,,,electric,,1238,100000000000000000000065,47498238489494848
433,1,0xF2A60,76,,,electric,,934,100000000000000000000041,47498238489494848
434,1,0xF2A60,33,,,electric,,2687,100000000000000000000089,47498238489494848
435,1,0xF2A60,33,,,electric,,3337,100000000000000000000000,47498238489494848
436,1,0xF2A60,22,,,electric,,1526,100000000000000000000041,47498238489494848
437,1,0xF2A60,12,,,electric,,3243,100000000000000000000021,47498238489494848
438,1,0xF2A60,35,,,electric,,1809,100000000000000000000031,47498238489494848
439,1,0xF2A60,34,,,electric,,703,100000000000000000000054,47498238489494848
440,1,0xF2A60,32,,,electric,,3133,100000000000000000000037,47498238489494848
441,1,0xF2A60,50,,,electric,,138,100000000000000000000084,47498238489494848
442,1,0xF2A60,43,,,electric,,2694,100000000000000000000096,47498238489494848
443,1,0xF2A60,14,,,electric,,891,100000000000000000000087,47498238489494848
444,1,0xF2A60,52,,,electric,,2224,100000000000000000000059,47498238489494848
445,1,0xF2A60,56,,,electric,,3935,100000000000000000000063,47498238489494848
446,1,0xF2A60,65,,,electric,,1029,100000000000000000000030,47498238489494848
447,1,0xF2A60,51,,,electric,,51,100000000000000000000072,47498238489494848
448,1,0xF2A60,76,,,electric,,671,100000000000000000000094,47498238489494848
449,1,0xF2A60,47,,,electric,,1794,100000000000000000000092,47498238489494848
450,1,0xF2A60,40,,,electric,,2270,100000000000000000000084,47498238489494848
451,1,0xF2A60,53,,,electric,,2559,100000000000000000000082,47498238489494848
452,1,0xF2A60,91,,,electric,,2534,100000000000000000000006,47498238489494848
453,1,0xF2A60,28,,,electric,,2007,100000000000000000000044,47498238489494848
454,1,0xF2A60,59,,,electric,,3503,100000000000000000000068,47498238489494848
455,1,0xF2A60,63,,,electric,,542,100000000000000000000021,47498238489494848
456,1,0xF2A60,93,,,electric,,2867,100000000000000000000007,47498238489494848
457,1,0xF2A60,54,,,electric,,2791,100000000000000000000012,47498238489494848
458,1,0xF2A60,23,,,electric,,2080,100000000000000000000022,47498238489494848
459,1,0xF2A60,69,,,electric,,1089,100000000000000000000001,47498238489494848
460,1,0xF2A60,17,,,electric,,3911,100000000000000000000031,47498238489494848
461,1,0xF2A60,83,,,electric,,607,100000000000000000000039,47498238489494848
462,1,0xF2A60,60,,,electric,,1390,100000000000000000000055,47498238489494848
463,1,0xF2A60,73,,,electric,,3872,100000000000000000000048,47498238489494848
464,1,0xF2A60,19,,,electric,,3081,100000000000000000000026,47498238489494848
465,1,0xF2A60,47,,,electric,,1425,100000000000000000000085,47498238489494848
466,1,0xF2A60,30,,,electric,,2634,100000000000000000000006,47498238489494848
467,1,0xF2A60,82,,,electric,,883,100000000000000000000031,47498238489494848
468,1,0xF2A60,97,,,electric,,2962,100000000000000000000033,47498238489494848
469,1,0xF2A60,59,,,electric,,2236,100000000000000000000076,47498238489494848
470,1,0xF2A60,62,,,electric,,3668,100000000000000000000020,47498238489494848
471,1,0xF2A60,92,,,electric,,65,100000000000000000000002,47498238489494848
472,1,0xF2A60,43,,,electric,,3661,100000000000000000000042,47498238489494848
473,1,0xF2A60,44,,,electric,,3010,100000000000000000000048,47498238489494848
474,1,0xF2A60,14,,,electric,,2765,100000000000000000000093,47498238489494848
475,1,0xF2A60,55,,,electric,,2161,100000000000000000000025,47498238489494848
476,1,0xF2A60,44,,,electric,,1135,100000000000000000000034,47498238489494848
477,1,0xF2A60,27,,,electric,,3589,100000000000000000000034,47498238489494848
478,1,0xF2A60,48,,,electric,,1757,100000000000000000000026,47498238489494848
479,1,0xF2A60,23,,,electric,,3239,100000000000000000000007,47498238489494848
480,1,0xF2A60,62,,,electric,,1288,100000000000000000000076,47498238489494848
481,1,0xF2A60,68,,,electric,,1937,100000000000000000000091,47498238489494848
482,1,0xF2A60,30,,,electric,,2176,100000000000000000000006,47498238489494848
483,1,0xF2A60,64,,,electric,,2314,100000000000000000000096,47498238489494848
484,1,0xF2A60,40,,,electric,,3926,100000000000000000000083,47498238489494848
485,1,0xF2A60,25,,,electric,,3835,100000000000000000000021,47498238489494848
486,1,0xF2A60,47,,,electric,,349,100000000000000000000004,47498238489494848
487,1,0xF2A60,42,,,electric,,3716,100000000000000000000048,47498238489494848
488,1,0xF2A60,36,,,electric,,3202,100000000000000000000087,47498238489494848
489,1,0xF2A60,49,,,electric,,872,100000000000000000000040,47498238489494848
490,1,0xF2A60,52,,,electric,,1877,100000000000000000000078,47498238489494848
491,1,0xF2A60,89,,,electric,,444,100000000000000000000026,47498238489494848
492,1,0xF2A60,91,,,electric,,3432,100000000000000000000000,47498238489494848
493,1,0xF2A60,40,,,electric,,3084,100000000000000000000056,47498238489494848
494,1,0xF2A60,21,,,electric,,963,100000000000000000000003,47498238489494848
495,1,0xF2A60,87,,,electric,,2154,100000000000000000000016,47498238489494848
496,1,0xF2A60,57,,,electric,,913,100000000000000000000031,47498238489494848
497,1,0xF2A60,61,,,electric,,2236,100000000000000000000015,47498238489494848
498,1,0xF2A60,13,,,electric,,498,100000000000000000000059,47498238489494848
499,1,0xF2A60,78,,,electric,,1420,100000000000000000000013,47498238489494848
500,1,0xF2A60,39,,,electric,,711,100000000000000000000004,47498238489494848
501,1,0xF2A60,22,,,electric,,1262,100000000000000000000003,47498238489494848
502,1,0xF2A60,84,,,electric,,3924,100000000000000000000100,47498238489494848
503,1,0xF2A60,92,,,electric,,2287,100000000000000000000078,47498238489494848
504,1,0xF2A60,52,,,electric,,2240,100000000000000000000048,47498238489494848
505,1,0xF2A60,53,,,electric,,1420,100000000000000000000017,47498238489494848
506,1,0xF2A60,35,,,electric,,118,100000000000000000000064,47498238489494848
507,1,0xF2A60,56,,,electric,,3928,100000000000000000000061,47498238489494848
508,1,0xF2A60,40,,,electric,,2204,100000000000000000000088,47498238489494848
509,1,0xF2A60,32,,,electric,,1813,100000000000000000000070,47498238489494848
510,1,0xF2A60,42,,,electric,,859,100000000000000000000039,47498238489494848
511,1,0xF2A60,82,,,electric,,2240,100000000000000000000043,47498238489494848
512,1,0xF2A60,95,,,electric,,2009,100000000000000000000038,47498238489494848
513,1,0xF2A60,51,,,electric,,3203,100000000000000000000039,47498238489494848
514,1,0xF2A60,59,,,electric,,2069,100000000000000000000047,47498238489494848
515,1,0xF2A60,62,,,electric,,2210,100000000000000000000036,47498238489494848
516,1,0xF2A60,42,,,electric,,342,100000000000000000000021,47498238489494848
517,1,0xF2A60,52,,,electric,,372,100000000000000000000013,47498238489494848
518,1,0xF2A60,89,,,electric,,1288,100000000000000000000025,47498238489494848
519,1,0xF2A60,83,,,electric,,3983,100000000000000000000097,47498238489494848
520,1,0xF2A60,85,,,electric,,2786,100000000000000000000092,47498238489494848
521,1,0xF2A60,53,,,electric,,3585,100000000000000000000016,47498238489494848
522,1,0xF2A60,10,,,electric,,422,100000000000000000000035,47498238489494848
523,1,0xF2A60,81,,,electric,,3562,100000000000000000000028,47498238489494848
524,1,0xF2A60,32,,,electric,,3777,100000000000000000000054,47498238489494848
525,1,0xF2A60,69,,,electric,,1376,100000000000000000000080,47498238489494848
526,1,0xF2A60,93,,,electric,,1048,100000000000000000000023,47498238489494848
527,1,0xF2A60,92,,,electric,,2528,100000000000000000000096,47498238489494848
528,1,0xF2A60,96,,,electric,,3876,100000000000000000000053,47498238489494848
529,1,0xF2A60,16,,,electric,,1162,100000000000000000000019,47498238489494848
530,1,0xF2A60,47,,,electric,,1310,100000000000000000000089,47498238489494848
531,1,0xF2A60,15,,,electric,,2315,100000000000000000000079,47498238489494848
532,1,0xF2A60,100,,,electric,,2205,100000000000000000000049,47498238489494848
533,1,0xF2A60,89,,,electric,,179,100000000000000000000083,47498238489494848
534,1,0xF2A60,37,,,electric,,1992,100000000000000000000007,47498238489494848
535,1,0xF2A60,13,,,electric,,1078,100000000000000000000086,47498238489494848
536,1,0xF2A60,88,,,electric,,513,100000000000000000000045,47498238489494848
537,1,0xF2A60,39,,,electric,,3688,100000000000000000000030,47498238489494848
538,1,0xF2A60,59,,,electric,,1762,100000000000000000000079,47498238489494848
539,1,0xF2A60,90,,,electric,,1408,100000000000000000000047,47498238489494848
540,1,0xF2A60,44,,,electric,,704,100000000000000000000019,47498238489494848
541,1,0xF2A60,56,,,electric,,2291,100000000000000000000073,47498238489494848
542,1,0xF2A60,83,,,electric,,2733,100000000000000000000046,47498238489494848
543,1,0xF2A60,25,,,electric,,3607,100000000000000000000073,47498238489494848
544,1,0xF2A60,24,,,electric,,3198,100000000000000000000056,47498238489494848
545,1,0xF2A60,71,,,electric,,1171,100000000000000000000036,47498238489494848
546,1,0xF2A60,64,,,electric,,606,100000000000000000000064,47498238489494848
547,1,0xF2A60,60,,,electric,,2910,100000000000000000000022,47498238489494848
548,1,0xF2A60,48,,,electric,,1300,100000000000000000000004,47498238489494848
549,1,0xF2A60,27,,,electric,,3096,100000000000000000000027,47498238489494848
550,1,0xF2A60,50,,,electric,,53,100000000000000000000068,47498238489494848
551,1,0xF2A60,96,,,electric,,827,100000000000000000000057,47498238489494848
552,1,0xF2A60,44,,,electric,,974,100000000000000000000017,47498238489494848
553,1,0xF2A60,80,,,electric,,1030,100000000000000000000015,47498238489494848
554,1,0xF2A60,11,,,electric,,3462,100000000000000000000087,47498238489494848
555,1,0xF2A60,98,,,electric,,90,100000000000000000000063,47498238489494848
556,1,0xF2A60,34,,,electric,,2427,100000000000000000000001,47498238489494848
557,1,0xF2A60,80,,,electric,,3327,100000000000000000000015,47498238489494848
558,1,0xF2A60,36,,,electric,,3376,100000000000000000000059,47498238489494848
559,1,0xF2A60,80,,,electric,,1618,100000000000000000000012,47498238489494848
560,1,0xF2A60,56,,,electric,,2302,100000000000000000000035,47498238489494848
561,1,0xF2A60,11,,,electric,,1367,100000000000000000000064,47498238489494848
562,1,0xF2A60,100,,,electric,,3839,100000000000000000000057,47498238489494848
563,1,0xF2A60,88,,,electric,,1502,100000000000000000000002,47498238489494848
564,1,0xF2A60,65,,,electric,,2446,100000000000000000000060,47498238489494848
565,1,0xF2A60,90,,,electric,,2522,100000000000000000000017,47498238489494848
566,1,0xF2A60,37,,,electric,,2031,100000000000000000000067,47498238489494848
567,1,0xF2A60,51,,,electric,,2207,100000000000000000000022,47498238489494848
568,1,0xF2A60,93,,,electric,,2979,100000000000000000000024,47498238489494848
569,1,0xF2A60,22,,,electric,,3740,100000000000000000000094,47498238489494848
570,1,0xF2A60,60,,,electric,,2236,100000000000000000000010,47498238489494848
571,1,0xF2A60,63,,,electric,,2106,100000000000000000000093,47498238489494848
572,1,0xF2A60,67,,,electric,,2371,100000000000000000000037,47498238489494848
573,1,0xF2A60,14,,,electric,,1063,100000000000000000000066,47498238489494848
574,1,0xF2A60,89,,,electric,,1351,100000000000000000000013,47498238489494848
575,1,0xF2A60,85,,,electric,,631,100000000000000000000081,47498238489494848
576,1,0xF2A60,89,,,electric,,524,100000000000000000000096,47498238489494848
577,1,0xF2A60,69,,,electric,,1829,100000000000000000000054,47498238489494848
578,1,0xF2A60,49,,,electric,,3211,100000000000000000000098,47498238489494848
579,1,0xF2A60,40,,,electric,,70,100000000000000000000048,47498238489494848
580,1,0xF2A60,56,,,electric,,3411,100000000000000000000092,47498238489494848
581,1,0xF2A60,36,,,electric,,611,100000000000000000000080,47498238489494848
582,1,0xF2A60,53,,,electric,,1215,100000000000000000000091,47498238489494848
583,1,0xF2A60,52,,,electric,,1134,100000000000000000000095,47498238489494848
584,1,0xF2A60,12,,,electric,,215,100000000000000000000093,47498238489494848
585,1,0xF2A60,53,,,electric,,1525,100000000000000000000029,47498238489494848
586,1,0xF2A60,82,,,electric,,2870,100000000000000000000067,47498238489494848
587,1,0xF2A60,48,,,electric,,2009,100000000000000000000063,47498238489494848
588,1,0xF2A60,90,,,electric,,3221,100000000000000000000045,47498238489494848
589,1,0xF2A60,40,,,electric,,2771,100000000000000000000096,47498238489494848
590,1,0xF2A60,25,,,electric,,3457,100000000000000000000046,47498238489494848
591,1,0xF2A60,71,,,electric,,1710,100000000000000000000067,47498238489494848
592,1,0xF2A60,48,,,electric,,1236,100000000000000000000004,47498238489494848
593,1,0xF2A60,56,,,electric,,449,100000000000000000000050,47498238489494848
594,1,0xF2A60,77,,,electric,,1620,100000000000000000000058,47498238489494848
595,1,0xF2A60,72,,,electric,,2596,100000000000000000000082,47498238489494848
596,1,0xF2A60,14,,,electric,,2522,100000000000000000000014,47498238489494848
597,1,0xF2A60,82,,,electric,,2482,100000000000000000000065,47498238489494848
598,1,0xF2A60,45,,,electric,,506,100000000000000000000029,47498238489494848
599,1,0xF2A60,29,,,electric,,3802,100000000000000000000038,47498238489494848
600,1,0xF2A60,74,,,electric,,2535,100000000000000000000000,47498238489494848
601,1,0xF2A60,23,,,electric,,3527,100000000000000000000094,47498238489494848
602,1,0xF2A60,40,,,electric,,3753,100000000000000000000033,47498238489494848
603,1,0xF2A60,64,,,electric,,2327,100000000000000000000067,47498238489494848
604,1,0xF2A60,84,,,electric,,302,100000000000000000000037,47498238489494848
605,1,0xF2A60,54,,,electric,,1468,100000000000000000000029,47498238489494848
606,1,0xF2A60,59,,,electric,,1231,100000000000000000000082,47498238489494848
607,1,0xF2A60,28,,,electric,,2131,100000000000000000000033,47498238489494848
608,1,0xF2A60,53,,,electric,,940,100000000000000000000005,47498238489494848
609,1,0xF2A60,10,,,electric,,1106,100000000000000000000085,47498238489494848
610,1,0xF2A60,80,,,electric,,2754,100000000000000000000039,47498238489494848
611,1,0xF2A60,39,,,electric,,1217,100000000000000000000000,47498238489494848
612,1,0xF2A60,47,,,electric,,98,100000000000000000000083,47498238489494848
613,1,0xF2A60,18,,,electric,,3583,100000000000000000000026,47498238489494848
614,1,0xF2A60,32,,,electric,,3751,100000000000000000000100,47498238489494848
615,1,0xF2A60,27,,,electric,,2314,100000000000000000000022,47498238489494848
616,1,0xF2A60,93,,,electric,,2984,100000000000000000000057,47498238489494848
617,1,0xF2A60,100,,,electric,,3687,100000000000000000000010,47498238489494848
618,1,0xF2A60,40,,,electric,,1135,100000000000000000000088,47498238489494848
619,1,0xF2A60,97,,,electric,,1147,100000000000000000000068,47498238489494848
620,1,0xF2A60,51,,,electric,,448,100000000000000000000043,47498238489494848
621,1,0xF2A60,98,,,electric,,2703,100000000000000000000061,47498238489494848
622,1,0xF2A60,59,,,electric,,979,100000000000000000000071,47498238489494848
623,1,0xF2A60,91,,,electric,,402,100000000000000000000077,47498238489494848
624,1,0xF2A60,100,,,electric,,81,100000000000000000000045,47498238489494848
625,1,0xF2A60,78,,,electric,,206,100000000000000000000024,47498238489494848
626,1,0xF2A60,85,,,electric,,1959,100000000000000000000000,47498238489494848
627,1,0xF2A60,51,,,electric,,312,100000000000000000000072,47498238489494848
628,1,0xF2A60,24,,,electric,,2170,100000000000000000000064,47498238489494848
629,1,0xF2A60,27,,,electric,,997,100000000000000000000012,47498238489494848
630,1,0xF2A60,26,,,electric,,1351,100000000000000000000046,47498238489494848
631,1,0xF2A60,55,,,electric,,2727,100000000000000000000028,47498238489494848
632,1,0xF2A60,60,,,electric,,2877,100000000000000000000048,47498238489494848
633,1,0xF2A60,68,,,electric,,532,100000000000000000000073,47498238489494848
634,1,0xF2A60,41,,,electric,,3977,100000000000000000000009,47498238489494848
635,1,0xF2A60,27,,,electric,,1060,100000000000000000000030,47498238489494848
636,1,0xF2A60,92,,,electric,,2761,100000000000000000000026,47498238489494848
637,1,0xF2A60,12,,,electric,,316,100000000000000000000051,47498238489494848
638,1,0xF2A60,77,,,electric,,2860,100000000000000000000091,47498238489494848
639,1,0xF2A60,84,,,electric,,2723,100000000000000000000097,47498238489494848
640,1,0xF2A60,10,,,electric,,2326,100000000000000000000033,47498238489494848
641,1,0xF2A60,84,,,electric,,1489,100000000000000000000068,47498238489494848
642,1,0xF2A60,14,,,electric,,2598,100000000000000000000056,47498238489494848
643,1,0xF2A60,68,,,electric,,3999,100000000000000000000032,47498238489494848
644,1,0xF2A60,39,,,electric,,2219,100000000000000000000015,47498238489494848
645,1,0xF2A60,72,,,electric,,1822,100000000000000000000042,47498238489494848
646,1,0xF2A60,56,,,electric,,3674,100000000000000000000034,47498238489494848
647,1,0xF2A60,80,,,electric,,2775,100000000000000000000013,47498238489494848
648,1,0xF2A60,45,,,electric,,575,100000000000000000000012,47498238489494848
649,1,0xF2A60,70,,,electric,,522,100000000000000000000076,47498238489494848
650,1,0xF2A60,35,,,electric,,1488,100000000000000000000018,47498238489494848
651,1,0xF2A60,81,,,electric,,1267,100000000000000000000087,47498238489494848
652,1,0xF2A60,15,,,electric,,2393,100000000000000000000014,47498238489494848
653,1,0xF2A60,12,,,electric,,1825,100000000000000000000016,47498238489494848
654,1,0xF2A60,96,,,electric,,822,100000000000000000000079,47498238489494848
655,1,0xF2A60,23,,,electric,,316,100000000000000000000000,47498238489494848
656,1,0xF2A60,31,,,electric,,855,100000000000000000000097,47498238489494848
657,1,0xF2A60,79,,,electric,,857,100000000000000000000093,47498238489494848
658,1,0xF2A60,19,,,electric,,3478,100000000000000000000071,47498238489494848
659,1,0xF2A60,26,,,electric,,1934,100000000000000000000008,47498238489494848
660,1,0xF2A60,40,,,electric,,441,100000000000000000000080,47498238489494848
661,1,0xF2A60,80,,,electric,,3946,100000000000000000000040,47498238489494848
662,1,0xF2A60,57,,,electric,,3330,100000000000000000000024,47498238489494848
663,1,0xF2A60,65,,,electric,,881,100000000000000000000006,47498238489494848
664,1,0xF2A60,100,,,electric,,3740,100000000000000000000007,47498238489494848
665,1,0xF2A60,75,,,electric,,816,100000000000000000000071,47498238489494848
666,1,0xF2A60,34,,,electric,,2992,100000000000000000000087,47498238489494848
667,1,0xF2A60,50,,,electric,,1551,100000000000000000000068,47498238489494848
668,1,0xF2A60,14,,,electric,,3598,100000000000000000000096,47498238489494848
669,1,0xF2A60,92,,,electric,,1408,100000000000000000000083,47498238489494848
670,1,0xF2A60,98,,,electric,,2642,100000000000000000000099,47498238489494848
671,1,0xF2A60,91,,,electric,,3161,100000000000000000000093,47498238489494848
672,1,0xF2A60,84,,,electric,,3643,100000000000000000000043,47498238489494848
673,1,0xF2A60,73,,,electric,,2433,100000000000000000000018,47498238489494848
674,1,0xF2A60,17,,,electric,,1919,100000000000000000000081,47498238489494848
675,1,0xF2A60,84,,,electric,,2468,100000000000000000000077,47498238489494848
676,1,0xF2A60,65,,,electric,,3323,100000000000000000000033,47498238489494848
677,1,0xF2A60,42,,,electric,,1148,100000000000000000000013,47498238489494848
678,1,0xF2A60,40,,,electric,,3960,100000000000000000000052,47498238489494848
679,1,0xF2A60,51,,,electric,,1430,100000000000000000000023,47498238489494848
680,1,0xF2A60,29,,,electric,,1100,100000000000000000000048,47498238489494848
681,1,0xF2A60,69,,,electric,,3075,100000000000000000000056,47498238489494848
682,1,0xF2A60,18,,,electric,,608,100000000000000000000030,47498238489494848
683,1,0xF2A60,55,,,electric,,3595,100000000000000000000091,47498238489494848
684,1,0xF2A60,43,,,electric,,1698,100000000000000000000053,47498238489494848
685,1,0xF2A60,46,,,electric,,3027,100000000000000000000072,47498238489494848
686,1,0xF2A60,54,,,electric,,3583,100000000000000000000009,47498238489494848
687,1,0xF2A60,17,,,electric,,847,100000000000000000000056,47498238489494848
688,1,0xF2A60,35,,,electric,,3505,100000000000000000000029,47498238489494848
689,1,0xF2A60,70,,,electric,,195,100000000000000000000019,47498238489494848
690,1,0xF2A60,48,,,electric,,858,100000000000000000000063,47498238489494848
691,1,0xF2A60,87,,,electric,,2241,100000000000000000000044,47498238489494848
692,1,0xF2A60,29,,,electric,,2251,100000000000000000000087,47498238489494848
693,1,0xF2A60,52,,,electric,,1496,100000000000000000000045,47498238489494848
694,1,0xF2A60,92,,,electric,,3166,100000000000000000000057,47498238489494848
695,1,0xF2A60,94,,,electric,,3903,100000000000000000000094,47498238489494848
696,1,0xF2A60,61,,,electric,,214,100000000000000000000040,47498238489494848
697,1,0xF2A60,73,,,electric,,209,100000000000000000000060,47498238489494848
698,1,0xF2A60,11,,,electric,,2193,100000000000000000000072,47498238489494848
699,1,0xF2A60,99,,,electric,,3550,100000000000000000000009,47498238489494848
700,1,0xF2A60,58,,,electric,,3161,100000000000000000000035,47498238489494848
701,1,0xF2A60,83,,,electric,,1760,100000000000000000000088,47498238489494848
702,1,0xF2A60,73,,,electric,,379,100000000000000000000049,47498238489494848
703,1,0xF2A60,70,,,electric,,2964,100000000000000000000043,47498238489494848
704,1,0xF2A60,99,,,electric,,1930,100000000000000000000052,47498238489494848
705,1,0xF2A60,41,,,electric,,868,100000000000000000000003,47498238489494848
706,1,0xF2A60,76,,,electric,,576,100000000000000000000042,47498238489494848
707,1,0xF2A60,69,,,electric,,3751,100000000000000000000009,47498238489494848
708,1,0xF2A60,89,,,electric,,2980,100000000000000000000094,47498238489494848
709,1,0xF2A60,87,,,electric,,3627,100000000000000000000091,47498238489494848
710,1,0xF2A60,18,,,electric,,1201,100000000000000000000015,47498238489494848
711,1,0xF2A60,17,,,electric,,206,100000000000000000000032,47498238489494848
712,1,0xF2A60,68,,,electric,,690,100000000000000000000006,47498238489494848
713,1,0xF2A60,11,,,electric,,469,100000000000000000000019,47498238489494848
714,1,0xF2A60,87,,,electric,,3074,100000000000000000000064,47498238489494848
715,1,0xF2A60,35,,,electric,,3713,100000000000000000000024,47498238489494848
716,1,0xF2A60,46,,,electric,,1040,100000000000000000000024,47498238489494848
717,1,0xF2A60,66,,,electric,,1242,100000000000000000000056,47498238489494848
718,1,0xF2A60,41,,,electric,,1770,100000000000000000000080,47498238489494848
719,1,0xF2A60,62,,,electric,,2182,100000000000000000000095,47498238489494848
720,1,0xF2A60,83,,,electric,,2740,100000000000000000000085,47498238489494848
721,1,0xF2A60,88,,,electric,,2960,100000000000000000000012,47498238489494848
722,1,0xF2A60,87,,,electric,,2309,100000000000000000000005,47498238489494848
723,1,0xF2A60,81,,,electric,,3326,100000000000000000000068,47498238489494848
724,1,0xF2A60,82,,,electric,,2369,100000000000000000000084,47498238489494848
725,1,0xF2A60,80,,,electric,,2847,100000000000000000000047,47498238489494848
726,1,0xF2A60,49,,,electric,,1220,100000000000000000000084,47498238489494848
727,1,0xF2A60,84,,,electric,,482,100000000000000000000069,47498238489494848
728,1,0xF2A60,37,,,electric,,1206,100000000000000000000021,47498238489494848
729,1,0xF2A60,98,,,electric,,2200,100000000000000000000010,47498238489494848
730,1,0xF2A60,83,,,electric,,3261,100000000000000000000051,47498238489494848
731,1,0xF2A60,57,,,electric,,2369,100000000000000000000048,47498238489494848
732,1,0xF2A60,69,,,electric,,2215,100000000000000000000090,47498238489494848
733,1,0xF2A60,14,,,electric,,639,100000000000000000000003,47498238489494848
734,1,0xF2A60,55,,,electric,,2114,100000000000000000000075,47498238489494848
