,sync_bit,preamble,ert_id_ms_bits,reserved,physical_tamper,ert_type,encoder_tamper,consumption_data,ert_id_ls_bits,checksum
367,1,0xF2A60,63,,,electric,,2772,100000000000000000000005,47498238489494848
368,1,0xF2A60,61,,,electric,,1397,100000000000000000000050,47498238489494848
369,1,0xF2A60,28,,,electric,,505,100000000000000000000035,47498238489494848
370,1,0xF2A60,49,,,electric,,1467,100000000000000000000067,47498238489494848
371,1,0xF2A60,19,,,electric,,3647,100000000000000000000031,47498238489494848
372,1,0xF2A60,23,,,electric,,608,100000000000000000000020,47498238489494848
373,1,0xF2A60,16,,,electric,,3942,100000000000000000000048,47498238489494848
374,1,0xF2A60,22,,,electric,,1991,100000000000000000000027,47498238489494848
375,1,0xF2A60,69,,,electric,,2243,100000000000000000000032,47498238489494848
376,1,0xF2A60,10,,,electric,,2549,100000000000000000000022,47498238489494848
377,1,0xF2A60,78,,,electric,,1290,100000000000000000000091,47498238489494848
378,1,0xF2A60,74,,,electric,,960,100000000000000000000098,47498238489494848
379,1,0xF2A60,78,,,electric,,2410,100000000000000000000094,47498238489494848
380,1,0xF2A60,78,,,electric,,3762,100000000000000000000059,47498238489494848
381,1,0xF2A60,98,,,electric,,2732,100000000000000000000057,47498238489494848
382,1,0xF2A60,84,,,electric,,1625,100000000000000000000032,47498238489494848
383,1,0xF2A60,72,,,electric,,2926,100000000000000000000001,47498238489494848
384,1,0xF2A60,53,,,electric,,808,100000000000000000000020,47498238489494848
385,1,0xF2A60,95,,,electric,,1275,100000000000000000000082,47498238489494848
386,1,0xF2A60,98,,,electric,,781,100000000000000000000065,47498238489494848
387,1,0xF2A60,27,,,electric,,3343,100000000000000000000069,47498238489494848
388,1,0xF2A60,51,,,electric,,2039,100000000000000000000073,47498238489494848
389,1,0xF2A60,61,,,electric,,2141,100000000000000000000084,47498238489494848
390,1,0xF2A60,39,,,electric,,379,100000000000000000000096,47498238489494848
391,1,0xF2A60,64,,,electric,,3546,100000000000000000000028,47498238489494848
392,1,0xF2A60,48,,,electric,,831,100000000000000000000041,47498238489494848
393,1,0xF2A60,90,,,electric,,1736,100000000000000000000090,47498238489494848
394,1,0xF2A60,51,,,electric,,2420,100000000000000000000080,47498238489494848
395,1,0xF2A60,94,,,electric,,1370,100000000000000000000026,47498238489494848
396,1,0xF2A60,18,,,electric,,1636,100000000000000000000040,47498238489494848
397,1,0xF2A60,96,,,electric,,730,100000000000000000000064,47498238489494848
398,1,0xF2A60,33,,,electric,,1501,100000000000000000000092,47498238489494848
399,1,0xF2A60,40,,,electric,,2156,100000000000000000000014,47498238489494848
400,1,0xF2A60,38,,,electric,,106,100000000000000000000084,47498238489494848
401,1,0xF2A60,28,,,electric,,708,100000000000000000000064,47498238489494848
402,1,0xF2A60,35,,,electric,,1313,100000000000000000000007,47498238489494848
403,1,0xF2A60,36,,,electric,,769,100000000000000000000053,47498238489494848
404,1,0xF2A60,31,,,electric,,2748,100000000000000000000073,47498238489494848
405,1,0xF2A60,66,,,electric,,196,100000000000000000000052,47498238489494848
406,1,0xF2A60,53,,,electric,,1436,100000000000000000000042,47498238489494848
407,1,0xF2A60,22,,,electric,,2103,100000000000000000000003,47498238489494848
408,1,0xF2A60,88,,,electric,,2665,100000000000000000000061,47498238489494848
409,1,0xF2A60,24,,,electric,,1897,100000000000000000000018,47498238489494848
410,1,0xF2A60,44,,,electric,,1691,100000000000000000000035,47498238489494848
411,1,0xF2A60,59,,,electric,,2296,100000000000000000000022,47498238489494848
412,1,0xF2A60,99,,,electric,,3201,100000000000000000000078,47498238489494848
413,1,0xF2A60,14,,,electric,,1993,100000000000000000000055,47498238489494848
414,1,0xF2A60,45,,,electric,,1103,100000000000000000000001,47498238489494848
415,1,0xF2A60,72,,,electric,,3177,100000000000000000000007,47498238489494848
416,1,0xF2A60,23,,,electric,,2776,100000000000000000000019,47498238489494848
417,1,0xF2A60,67,,,electric,,641,100000000000000000000076,47498238489494848
418,1,0xF2A60,67,,,electric,,2786,100000000000000000000031,47498238489494848
419,1,0xF2A60,23,,,electric,,1759,100000000000000000000072,47498238489494848
420,1,0xF2A60,82,,,electric,,2786,100000000000000000000011,47498238489494848
421,1,0xF2A60,100,,,electric,,1700,100000000000000000000062,47498238489494848
422,1,0xF2A60,43,,,electric,,3204,100000000000000000000007,47498238489494848
423,1,0xF2A60,30,,,electric,,2880,100000000000000000000084,47498238489494848
424,1,0xF2A60,21,,,electric,,3481,100000000000000000000022,47498238489494848
425,1,0xF2A60,17,,,electric,,1646,100000000000000000000090,47498238489494848
426,1,0xF2A60,53,,,electric,,1308,100000000000000000000081,47498238489494848
427,1,0xF2A60,69,,,electric,,465,100000000000000000000050,47498238489494848
428,1,0xF2A60,53,,,electric,,3292,100000000000000000000032,47498238489494848
429,1,0xF2A60,85,,,electric,,847,100000000000000000000098,47498238489494848
430,1,0xF2A60,59,,,electric,,1322,100000000000000000000035,47498238489494848
431,1,0xF2A60,59,,,electric,,2488,100000000000000000000043,47498238489494848
432,1,0xF2A60,85,,,electric,,2516,100000000000000000000072,47498238489494848
433,1,0xF2A60,74,,,electric,,490,100000000000000000000004,47498238489494848
434,1,0xF2A60,67,,,electric,,1278,100000000000000000000020,47498238489494848
435,1,0xF2A60,30,,,electric,,1252,100000000000000000000020,47498238489494848
436,1,0xF2A60,49,,,electric,,2364,100000000000000000000049,47498238489494848
437,1,0xF2A60,26,,,electric,,3832,100000000000000000000003,47498238489494848
438,1,0xF2A60,28,,,electric,,3703,100000000000000000000002,47498238489494848
439,1,0xF2A60,17,,,electric,,568,100000000000000000000007,47498238489494848
440,1,0xF2A60,63,,,electric,,2038,100000000000000000000072,47498238489494848
441,1,0xF2A60,61,,,electric,,151,100000000000000000000029,47498238489494848
442,1,0xF2A60,61,,,electric,,974,100000000000000000000100,47498238489494848
443,1,0xF2A60,84,,,electric,,1292,100000000000000000000080,47498238489494848
444,1,0xF2A60,37,,,electric,,2768,100000000000000000000039,47498238489494848
445,1,0xF2A60,84,,,electric,,1719,100000000000000000000089,47498238489494848
446,1,0xF2A60,82,,,electric,,2320,100000000000000000000098,47498238489494848
447,1,0xF2A60,52,,,electric,,2116,100000000000000000000046,47498238489494848
448,1,0xF2A60,70,,,electric,,3771,100000000000000000000028,47498238489494848
449,1,0xF2A60,68,,,electric,,1449,100000000000000000000096,47498238489494848
450,1,0xF2A60,61,,,electric,,1437,100000000000000000000019,47498238489494848
451,1,0xF2A60,69,,,electric,,415,100000000000000000000013,47498238489494848
452,1,0xF2A60,97,,,electric,,971,100000000000000000000059,47498238489494848
453,1,0xF2A60,70,,,electric,,2994,100000000000000000000007,47498238489494848
454,1,0xF2A60,50,,,electric,,2344,100000000000000000000008,47498238489494848
455,1,0xF2A60,94,,,electric,,545,100000000000000000000011,47498238489494848
456,1,0xF2A60,65,,,electric,,2274,100000000000000000000013,47498238489494848
457,1,0xF2A60,14,,,electric,,1739,100000000000000000000060,47498238489494848
458,1,0xF2A60,25,,,electric,,1248,100000000000000000000066,47498238489494848
459,1,0xF2A60,12,,,electric,,1032,100000000000000000000048,47498238489494848
460,1,0xF2A60,97,,,electric,,3760,100000000000000000000000,47498238489494848
461,1,0xF2A60,47,,,electric,,414,100000000000000000000021,47498238489494848
462,1,0xF2A60,22,,,electric,,2917,100000000000000000000071,47498238489494848
463,1,0xF2A60,71,,,electric,,822,100000000000000000000002,47498238489494848
464,1,0xF2A60,41,,,electric,,779,100000000000000000000027,47498238489494848
465,1,0xF2A60,16,,,electric,,1900,100000000000000000000060,47498238489494848
466,1,0xF2A60,18,,,electric,,360,100000000000000000000016,47498238489494848
467,1,0xF2A60,22,,,electric,,1254,100000000000000000000024,47498238489494848
468,1,0xF2A60,52,,,electric,,1689,100000000000000000000081,47498238489494848
469,1,0xF2A60,81,,,electric,,912,100000000000000000000093,47498238489494848
470,1,0xF2A60,65,,,electric,,1659,100000000000000000000002,47498238489494848
471,1,0xF2A60,75,,,electric,,3398,100000000000000000000027,47498238489494848
472,1,0xF2A60,19,,,electric,,3510,100000000000000000000081,47498238489494848
473,1,0xF2A60,66,,,electric,,1004,100000000000000000000058,47498238489494848
474,1,0xF2A60,37,,,electric,,2754,100000000000000000000040,47498238489494848
475,1,0xF2A60,72,,,electric,,1080,100000000000000000000090,47498238489494848
476,1,0xF2A60,81,,,electric,,3597,100000000000000000000013,47498238489494848
477,1,0xF2A60,33,,,electric,,573,100000000000000000000076,47498238489494848
478,1,0xF2A60,74,,,electric,,1426,100000000000000000000049,47498238489494848
479,1,0xF2A60,59,,,electric,,3098,100000000000000000000052,47498238489494848
480,1,0xF2A60,55,,,electric,,2935,100000000000000000000070,47498238489494848
481,1,0xF2A60,30,,,electric,,2571,100000000000000000000054,47498238489494848
482,1,0xF2A60,82,,,electric,,3276,100000000000000000000065,47498238489494848
483,1,0xF2A60,56,,,electric,,1379,100000000000000000000041,47498238489494848
484,1,0xF2A60,73,,,electric,,3861,100000000000000000000019,47498238489494848
485,1,0xF2A60,52,,,electric,,3604,100000000000000000000049,47498238489494848
486,1,0xF2A60,61,,,electric,,3981,100000000000000000000017,47498238489494848
487,1,0xF2A60,66,,,electric,,840,100000000000000000000074,47498238489494848
488,1,0xF2A60,89,,,electric,,3482,100000000000000000000098,47498238489494848
489,1,0xF2A60,97,,,electric,,2276,100000000000000000000051,47498238489494848
490,1,0xF2A60,99,,,electric,,181,100000000000000000000010,47498238489494848
491,1,0xF2A60,18,,,electric,,1101,100000000000000000000079,47498238489494848
492,1,0xF2A60,20,,,electric,,3386,100000000000000000000046,47498238489494848
493,1,0xF2A60,81,,,electric,,3190,100000000000000000000024,47498238489494848
494,1,0xF2A60,30,,,electric,,3598,100000000000000000000026,47498238489494848
495,1,0xF2A60,98,,,electric,,1961,100000000000000000000064,47498238489494848
496,1,0xF2A60,70,,,electric,,272,100000000000000000000017,47498238489494848
497,1,0xF2A60,76,,,electric,,1367,100000000000000000000037,47498238489494848
498,1,0xF2A60,31,,,electric,,1420,100000000000000000000072,47498238489494848
499,1,0xF2A60,82,,,electric,,1485,100000000000000000000029,47498238489494848
500,1,0xF2A60,69,,,electric,,57,100000000000000000000024,47498238489494848
501,1,0xF2A60,37,,,electric,,1319,100000000000000000000041,47498238489494848
502,1,0xF2A60,57,,,electric,,167,100000000000000000000007,47498238489494848
503,1,0xF2A60,23,,,electric,,308,100000000000000000000065,47498238489494848
504,1,0xF2A60,51,,,electric,,1339,100000000000000000000006,47498238489494848
505,1,0xF2A60,43,,,electric,,1526,100000000000000000000074,47498238489494848
506,1,0xF2A60,51,,,electric,,3683,100000000000000000000073,47498238489494848
507,1,0xF2A60,69,,,electric,,2261,100000000000000000000004,47498238489494848
508,1,0xF2A60,42,,,electric,,1849,100000000000000000000068,47498238489494848
509,1,0xF2A60,17,,,electric,,2391,100000000000000000000066,47498238489494848
510,1,0xF2A60,97,,,electric,,2401,100000000000000000000099,47498238489494848
511,1,0xF2A60,62,,,electric,,1610,100000000000000000000003,47498238489494848
512,1,0xF2A60,77,,,electric,,3850,100000000000000000000061,47498238489494848
513,1,0xF2A60,61,,,electric,,3788,100000000000000000000072,47498238489494848
514,1,0xF2A60,100,,,electric,,1445,100000000000000000000011,47498238489494848
515,1,0xF2A60,98,,,electric,,51,100000000000000000000019,47498238489494848
516,1,0xF2A60,31,,,electric,,2959,100000000000000000000039,47498238489494848
517,1,0xF2A60,73,,,electric,,485,100000000000000000000022,47498238489494848
518,1,0xF2A60,47,,,electric,,745,100000000000000000000047,47498238489494848
519,1,0xF2A60,37,,,electric,,3062,100000000000000000000012,47498238489494848
520,1,0xF2A60,75,,,electric,,3071,100000000000000000000057,47498238489494848
521,1,0xF2A60,41,,,electric,,2620,100000000000000000000029,47498238489494848
522,1,0xF2A60,71,,,electric,,398,100000000000000000000005,47498238489494848
523,1,0xF2A60,60,,,electric,,349,100000000000000000000032,47498238489494848
524,1,0xF2A60,48,,,electric,,1933,100000000000000000000012,47498238489494848
525,1,0xF2A60,95,,,electric,,2835,100000000000000000000062,47498238489494848
526,1,0xF2A60,18,,,electric,,325,100000000000000000000007,47498238489494848
527,1,0xF2A60,59,,,electric,,2569,100000000000000000000081,47498238489494848
528,1,0xF2A60,60,,,electric,,2103,100000000000000000000077,47498238489494848
529,1,0xF2A60,10,,,electric,,3042,100000000000000000000084,47498238489494848
530,1,0xF2A60,71,,,electric,,3841,100000000000000000000075,47498238489494848
531,1,0xF2A60,64,,,electric,,1869,100000000000000000000051,47498238489494848
532,1,0xF2A60,16,,,electric,,1930,100000000000000000000087,47498238489494848
533,1,0xF2A60,28,,,electric,,117,100000000000000000000044,47498238489494848
534,1,0xF2A60,85,,,electric,,1677,100000000000000000000080,47498238489494848
535,1,0xF2A60,46,,,electric,,816,100000000000000000000083,47498238489494848
536,1,0xF2A60,34,,,electric,,3784,100000000000000000000019,47498238489494848
537,1,0xF2A60,58,,,electric,,3235,100000000000000000000091,47498238489494848
538,1,0xF2A60,83,,,electric,,1895,100000000000000000000030,47498238489494848
539,1,0xF2A60,76,,,electric,,3959,100000000000000000000068,47498238489494848
540,1,0xF2A60,33,,,electric,,2907,100000000000000000000022,47498238489494848
541,1,0xF2A60,100,,,electric,,85,100000000000000000000066,47498238489494848
542,1,0xF2A60,95,,,electric,,3231,100000000000000000000066,47498238489494848
543,1,0xF2A60,90,,,electric,,1841,100000000000000000000065,47498238489494848
544,1,0xF2A60,60,,,electric,,1172,100000000000000000000025,47498238489494848
545,1,0xF2A60,48,,,electric,,3957,100000000000000000000033,47498238489494848
546,1,0xF2A60,14,,,electric,,806,100000000000000000000050,47498238489494848
547,1,0xF2A60,79,,,electric,,2163,100000000000000000000053,47498238489494848
548,1,0xF2A60,41,,,electric,,2604,100000000000000000000100,47498238489494848
549,1,0xF2A60,57,,,electric,,2074,100000000000000000000069,47498238489494848
550,1,0xF2A60,20,,,electric,,1741,100000000000000000000016,47498238489494848
551,1,0xF2A60,56,,,electric,,1702,100000000000000000000062,47498238489494848
552,1,0xF2A60,12,,,electric,,2209,100000000000000000000039,47498238489494848
553,1,0xF2A60,49,,,electric,,2735,100000000000000000000000,47498238489494848
554,1,0xF2A60,42,,,electric,,1049,100000000000000000000092,47498238489494848
555,1,0xF2A60,69,,,electric,,1366,100000000000000000000086,47498238489494848
556,1,0xF2A60,57,,,electric,,3402,100000000000000000000090,47498238489494848
557,1,0xF2A60,94,,,electric,,1027,100000000000000000000051,47498238489494848
558,1,0xF2A60,60,,,electric,,414,100000000000000000000036,47498238489494848
559,1,0xF2A60,84,,,electric,,3464,100000000000000000000060,47498238489494848
560,1,0xF2A60,19,,,electric,,741,100000000000000000000058,47498238489494848
561,1,0xF2A60,25,,,electric,,1534,100000000000000000000086,47498238489494848
562,1,0xF2A60,44,,,electric,,2560,100000000000000000000067,47498238489494848
563,1,0xF2A60,58,,,electric,,3847,100000000000000000000069,47498238489494848
564,1,0xF2A60,94,,,electric,,1030,100000000000000000000062,47498238489494848
565,1,0xF2A60,16,,,electric,,3577,100000000000000000000013,47498238489494848
566,1,0xF2A60,35,,,electric,,3012,100000000000000000000014,47498238489494848
567,1,0xF2A60,59,,,electric,,3352,100000000000000000000091,47498238489494848
568,1,0xF2A60,47,,,electric,,1056,100000000000000000000074,47498238489494848
569,1,0xF2A60,60,,,electric,,660,100000000000000000000051,47498238489494848
570,1,0xF2A60,19,,,electric,,2650,100000000000000000000015,47498238489494848
571,1,0xF2A60,73,,,electric,,2402,100000000000000000000086,47498238489494848
572,1,0xF2A60,52,,,electric,,2719,100000000000000000000072,47498238489494848
573,1,0xF2A60,19,,,electric,,166,100000000000000000000076,47498238489494848
574,1,0xF2A60,38,,,electric,,658,100000000000000000000018,47498238489494848
575,1,0xF2A60,34,,,electric,,335,100000000000000000000063,47498238489494848
576,1,0xF2A60,39,,,electric,,1070,100000000000000000000033,47498238489494848
577,1,0xF2A60,99,,,electric,,3921,100000000000000000000087,47498238489494848
578,1,0xF2A60,62,,,electric,,2562,100000000000000000000002,47498238489494848
579,1,0xF2A60,72,,,electric,,176,100000000000000000000060,47498238489494848
580,1,0xF2A60,33,,,electric,,2476,100000000000000000000023,47498238489494848
581,1,0xF2A60,89,,,electric,,1163,100000000000000000000020,47498238489494848
582,1,0xF2A60,24,,,electric,,1313,100000000000000000000008,47498238489494848
583,1,0xF2A60,92,,,electric,,681,100000000000000000000061,47498238489494848
584,1,0xF2A60,61,,,electric,,2090,100000000000000000000015,47498238489494848
585,1,0xF2A60,16,,,electric,,3847,100000000000000000000087,47498238489494848
586,1,0xF2A60,46,,,electric,,1070,100000000000000000000021,47498238489494848
587,1,0xF2A60,59,,,electric,,3356,100000000000000000000055,47498238489494848
588,1,0xF2A60,46,,,electric,,3140,100000000000000000000044,47498238489494848
589,1,0xF2A60,71,,,electric,,1678,100000000000000000000023,47498238489494848
590,1,0xF2A60,70,,,electric,,1766,100000000000000000000015,47498238489494848
591,1,0xF2A60,66,,,electric,,653,100000000000000000000050,47498238489494848
592,1,0xF2A60,52,,,electric,,2673,100000000000000000000055,47498238489494848
593,1,0xF2A60,50,,,electric,,2604,100000000000000000000085,47498238489494848
594,1,0xF2A60,99,,,electric,,2413,100000000000000000000054,47498238489494848
595,1,0xF2A60,77,,,electric,,3242,100000000000000000000071,47498238489494848
596,1,0xF2A60,45,,,electric,,2692,100000000000000000000068,47498238489494848
597,1,0xF2A60,26,,,electric,,2398,100000000000000000000019,47498238489494848
598,1,0xF2A60,34,,,electric,,1922,100000000000000000000001,47498238489494848
599,1,0xF2A60,88,,,electric,,1756,100000000000000000000044,47498238489494848
600,1,0xF2A60,70,,,electric,,1195,100000000000000000000055,47498238489494848
601,1,0xF2A60,26,,,electric,,2807,100000000000000000000096,47498238489494848
602,1,0xF2A60,88,,,electric,,2995,100000000000000000000032,47498238489494848
603,1,0xF2A60,100,,,electric,,1599,100000000000000000000067,47498238489494848
604,1,0xF2A60,19,,,electric,,3847,100000000000000000000007,47498238489494848
605,1,0xF2A60,41,,,electric,,2936,100000000000000000000085,47498238489494848
606,1,0xF2A60,34,,,electric,,3688,100000000000000000000068,47498238489494848
607,1,0xF2A60,15,,,electric,,3360,100000000000000000000007,47498238489494848
608,1,0xF2A60,20,,,electric,,854,100000000000000000000057,47498238489494848
609,1,0xF2A60,10,,,electric,,1430,100000000000000000000062,47498238489494848
610,1,0xF2A60,78,,,electric,,2928,100000000000000000000098,47498238489494848
611,1,0xF2A60,28,,,electric,,1114,100000000000000000000063,47498238489494848
612,1,0xF2A60,83,,,electric,,3970,100000000000000000000073,47498238489494848
613,1,0xF2A60,84,,,electric,,1562,100000000000000000000090,47498238489494848
614,1,0xF2A60,62,,,electric,,3898,100000000000000000000050,47498238489494848
615,1,0xF2A60,68,,,electric,,1746,100000000000000000000026,47498238489494848
616,1,0xF2A60,32,,,electric,,832,100000000000000000000021,47498238489494848
617,1,0xF2A60,32,,,electric,,2343,100000000000000000000067,47498238489494848
618,1,0xF2A60,38,,,electric,,2388,100000000000000000000006,47498238489494848
619,1,0xF2A60,80,,,electric,,743,100000000000000000000077,47498238489494848
620,1,0xF2A60,35,,,electric,,3329,100000000000000000000003,47498238489494848
621,1,0xF2A60,17,,,electric,,2436,100000000000000000000097,47498238489494848
622,1,0xF2A60,28,,,electric,,1143,100000000000000000000091,47498238489494848
623,1,0xF2A60,78,,,electric,,2922,100000000000000000000058,47498238489494848
624,1,0xF2A60,80,,,electric,,1864,100000000000000000000024,47498238489494848
625,1,0xF2A60,67,,,electric,,848,100000000000000000000094,47498238489494848
626,1,0xF2A60,13,,,electric,,3683,100000000000000000000003,47498238489494848
627,1,0xF2A60,14,,,electric,,1103,100000000000000000000013,47498238489494848
628,1,0xF2A60,24,,,electric,,1387,100000000000000000000051,47498238489494848
629,1,0xF2A60,50,,,electric,,3312,100000000000000000000044,47498238489494848
630,1,0xF2A60,48,,,electric,,1928,100000000000000000000089,47498238489494848
631,1,0xF2A60,79,,,electric,,1990,100000000000000000000070,47498238489494848
632,1,0xF2A60,77,,,electric,,534,100000000000000000000036,47498238489494848
633,1,0xF2A60,97,,,electric,,1427,100000000000000000000026,47498238489494848
634,1,0xF2A60,46,,,electric,,2546,100000000000000000000100,47498238489494848
635,1,0xF2A60,58,,,electric,,1828,100000000000000000000031,47498238489494848
636,1,0xF2A60,23,,,electric,,1432,100000000000000000000089,47498238489494848
637,1,0xF2A60,44,,,electric,,3271,100000000000000000000022,47498238489494848
638,1,0xF2A60,76,,,electric,,731,100000000000000000000098,47498238489494848
639,1,0xF2A60,25,,,electric,,967,100000000000000000000047,47498238489494848
640,1,0xF2A60,39,,,electric,,2572,100000000000000000000051,47498238489494848
641,1,0xF2A60,56,,,electric,,2063,100000000000000000000091,47498238489494848
642,1,0xF2A60,69,,,electric,,1075,100000000000000000000095,47498238489494848
643,1,0xF2A60,43,,,electric,,3031,100000000000000000000028,47498238489494848
644,1,0xF2A60,99,,,electric,,1708,100000000000000000000052,47498238489494848
645,1,0xF2A60,66,,,electric,,1630,100000000000000000000081,47498238489494848
646,1,0xF2A60,57,,,electric,,900,100000000000000000000030,47498238489494848
647,1,0xF2A60,33,,,electric,,1811,100000000000000000000088,47498238489494848
648,1,0xF2A60,96,,,electric,,3381,100000000000000000000088,47498238489494848
649,1,0xF2A60,61,,,electric,,548,100000000000000000000055,47498238489494848
650,1,0xF2A60,73,,,electric,,3596,100000000000000000000007,47498238489494848
651,1,0xF2A60,98,,,electric,,2285,100000000000000000000032,47498238489494848
652,1,0xF2A60,50,,,electric,,3458,100000000000000000000076,47498238489494848
653,1,0xF2A60,50,,,electric,,2938,100000000000000000000056,47498238489494848
654,1,0xF2A60,49,,,electric,,3507,100000000000000000000084,47498238489494848
655,1,0xF2A60,90,,,electric,,3235,100000000000000000000075,47498238489494848
656,1,0xF2A60,35,,,electric,,2441,100000000000000000000047,47498238489494848
657,1,0xF2A60,92,,,electric,,2152,100000000000000000000094,47498238489494848
658,1,0xF2A60,84,,,electric,,991,100000000000000000000054,47498238489494848
659,1,0xF2A60,11,,,electric,,2083,100000000000000000000025,47498238489494848
660,1,0xF2A60,14,,,electric,,2146,100000000000000000000062,47498238489494848
661,1,0xF2A60,64,,,electric,,712,100000000000000000000058,47498238489494848
662,1,0xF2A60,72,,,electric,,3885,100000000000000000000046,47498238489494848
663,1,0xF2A60,42,,,electric,,912,100000000000000000000071,47498238489494848
664,1,0xF2A60,100,,,electric,,3700,100000000000000000000078,47498238489494848
665,1,0xF2A60,79,,,electric,,2179,100000000000000000000034,47498238489494848
666,1,0xF2A60,22,,,electric,,2409,100000000000000000000002,47498238489494848
667,1,0xF2A60,41,,,electric,,2208,100000000000000000000055,47498238489494848
668,1,0xF2A60,18,,,electric,,2705,100000000000000000000091,47498238489494848
669,1,0xF2A60,58,,,electric,,80,100000000000000000000092,47498238489494848
670,1,0xF2A60,53,,,electric,,3073,100000000000000000000056,47498238489494848
671,1,0xF2A60,14,,,electric,,1893,100000000000000000000040,47498238489494848
672,1,0xF2A60,37,,,electric,,2116,100000000000000000000023,47498238489494848
673,1,0xF2A60,62,,,electric,,1351,100000000000000000000071,47498238489494848
674,1,0xF2A60,14,,,electric,,1951,100000000000000000000001,47498238489494848
675,1,0xF2A60,90,,,electric,,588,100000000000000000000035,47498238489494848
676,1,0xF2A60,83,,,electric,,3095,100000000000000000000016,47498238489494848
677,1,0xF2A60,69,,,electric,,553,100000000000000000000043,47498238489494848
678,1,0xF2A60,68,,,electric,,643,100000000000000000000097,47498238489494848
679,1,0xF2A60,59,,,electric,,2813,100000000000000000000095,47498238489494848
680,1,0xF2A60,74,,,electric,,2124,100000000000000000000026,47498238489494848
681,1,0xF2A60,91,,,electric,,370,100000000000000000000100,47498238489494848
682,1,0xF2A60,75,,,electric,,3424,100000000000000000000000,47498238489494848
683,1,0xF2A60,94,,,electric,,1910,100000000000000000000073,47498238489494848
684,1,0xF2A60,37,,,electric,,166,100000000000000000000021,47498238489494848
685,1,0xF2A60,10,,,electric,,1485,100000000000000000000061,47498238489494848
686,1,0xF2A60,62,,,electric,,673,100000000000000000000089,47498238489494848
687,1,0xF2A60,26,,,electric,,225,100000000000000000000002,47498238489494848
688,1,0xF2A60,69,,,electric,,2530,100000000000000000000046,47498238489494848
689,1,0xF2A60,50,,,electric,,3337,100000000000000000000011,47498238489494848
690,1,0xF2A60,88,,,electric,,527,100000000000000000000003,47498238489494848
691,1,0xF2A60,37,,,electric,,1150,100000000000000000000047,47498238489494848
692,1,0xF2A60,23,,,electric,,2307,100000000000000000000047,47498238489494848
693,1,0xF2A60,68,,,electric,,2180,100000000000000000000034,47498238489494848
694,1,0xF2A60,50,,,electric,,2593,100000000000000000000056,47498238489494848
695,1,0xF2A60,66,,,electric,,1376,100000000000000000000017,47498238489494848
696,1,0xF2A60,57,,,electric,,3273,100000000000000000000011,47498238489494848
697,1,0xF2A60,55,,,electric,,1916,100000000000000000000044,47498238489494848
698,1,0xF2A60,66,,,electric,,2776,100000000000000000000073,47498238489494848
699,1,0xF2A60,30,,,electric,,2572,100000000000000000000083,47498238489494848
700,1,0xF2A60,96,,,electric,,1317,100000000000000000000003,47498238489494848
701,1,0xF2A60,10,,,electric,,1399,100000000000000000000097,47498238489494848
702,1,0xF2A60,43,,,electric,,3282,100000000000000000000047,47498238489494848
703,1,0xF2A60,51,,,electric,,895,100000000000000000000014,47498238489494848
704,1,0xF2A60,35,,,electric,,2343,100000000000000000000081,47498238489494848
705,1,0xF2A60,64,,,electric,,3139,100000000000000000000008,47498238489494848
706,1,0xF2A60,52,,,electric,,1977,100000000000000000000019,47498238489494848
707,1,0xF2A60,48,,,electric,,1975,100000000000000000000059,47498238489494848
708,1,0xF2A60,84,,,electric,,1092,100000000000000000000078,47498238489494848
709,1,0xF2A60,79,,,electric,,2354,100000000000000000000089,47498238489494848
710,1,0xF2A60,56,,,electric,,144,100000000000000000000096,47498238489494848
711,1,0xF2A60,30,,,electric,,2072,100000000000000000000072,47498238489494848
712,1,0xF2A60,78,,,electric,,1098,100000000000000000000062,47498238489494848
713,1,0xF2A60,91,,,electric,,968,100000000000000000000077,47498238489494848
714,1,0xF2A60,57,,,electric,,1849,100000000000000000000070,47498238489494848
715,1,0xF2A60,82,,,electric,,3184,100000000000000000000045,47498238489494848
716,1,0xF2A60,78,,,electric,,2443,100000000000000000000051,47498238489494848
717,1,0xF2A60,51,,,electric,,848,100000000000000000000016,47498238489494848
718,1,0xF2A60,33,,,electric,,810,100000000000000000000001,47498238489494848
719,1,0xF2A60,27,,,electric,,1632,100000000000000000000080,47498238489494848
720,1,0xF2A60,45,,,electric,,3352,100000000000000000000027,47498238489494848
721,1,0xF2A60,39,,,electric,,3393,100000000000000000000027,47498238489494848
722,1,0xF2A60,96,,,electric,,2462,100000000000000000000075,47498238489494848
723,1,0xF2A60,36,,,electric,,156,100000000000000000000081,47498238489494848
724,1,0xF2A60,90,,,electric,,1191,100000000000000000000082,47498238489494848
725,1,0xF2A60,44,,,electric,,1625,100000000000000000000089,47498238489494848
726,1,0xF2A60,19,,,electric,,1476,100000000000000000000068,47498238489494848
727,1,0xF2A60,46,,,electric,,2351,100000000000000000000023,47498238489494848
728,1,0xF2A60,36,,,electric,,1128,100000000000000000000080,47498238489494848
729,1,0xF2A60,53,,,electric,,594,100000000000000000000081,47498238489494848
730,1,0xF2A60,32,,,electric,,2658,100000000000000000000036,47498238489494848
731,1,0xF2A60,90,,,electric,,3664,100000000000000000000085,47498238489494848
732,1,0xF2A60,15,,,electric,,401,100000000000000000000061,47498238489494848
733,1,0xF2A60,91,,,electric,,2321,100000000000000000000044,47498238489494848
734,1,0xF2A60,94,,,electric,,2030,100000000000000000000055,47498238489494848
